date,open,high,low,close,volume,crypto_name,crypto_symbol,daily_return,ma_7,volatility_30
04/05/2025,1833.647,1849.999,1804.495,1808.594,8918979887,Ethereum,ETH-USD,-0.0138,1816.5953,0.0472
05/05/2025,1808.705,1832.051,1783.315,1819.698,11389336489,Ethereum,ETH-USD,0.0061,1819.5733,0.0472
06/05/2025,1819.734,1820.797,1753.315,1815.088,13206516310,Ethereum,ETH-USD,-0.0025,1821.8464,0.0405
07/05/2025,1815.019,1849.658,1788.687,1811.607,50540755039,Ethereum,ETH-USD,-0.0019,1824.3939,0.0404
08/05/2025,1811.546,2222.206,1809.457,2206.515,37777245241,Ethereum,ETH-USD,0.218,1876.8643,0.0546
09/05/2025,2206.128,2486.007,2186.054,2345.507,43766026875,Ethereum,ETH-USD,0.063,1948.6927,0.0507
10/05/2025,2345.76,2597.543,2320.235,2582.423,30265913403,Ethereum,ETH-USD,0.101,2055.6331,0.0496
11/05/2025,2582.71,2603.264,2441.731,2510.238,26496368543,Ethereum,ETH-USD,-0.028,2155.868,0.0503
12/05/2025,2510.289,2620.897,2411.594,2496.398,32121858921,Ethereum,ETH-USD,-0.0055,2252.5394,0.0501
13/05/2025,2496.337,2736.89,2418.326,2680.13,33528741590,Ethereum,ETH-USD,0.0736,2376.1169,0.0505
14/05/2025,2680.262,2721.95,2549.685,2610.063,26602676588,Ethereum,ETH-USD,-0.0261,2490.182,0.0511
15/05/2025,2610.028,2645.074,2482.213,2546.857,26637688883,Ethereum,ETH-USD,-0.0242,2538.8023,0.0512
16/05/2025,2547.058,2645.608,2532.027,2536.298,21298907763,Ethereum,ETH-USD,-0.0041,2566.0581,0.0512
17/05/2025,2536.298,2537.782,2449.069,2475.754,18830706230,Ethereum,ETH-USD,-0.0239,2550.8197,0.0517
18/05/2025,2475.77,2585.697,2344.668,2498.234,25005164865,Ethereum,ETH-USD,0.0091,2549.1049,0.0516
19/05/2025,2498.8,2545.461,2353.427,2529.167,27351331811,Ethereum,ETH-USD,0.0124,2553.7861,0.0516
20/05/2025,2529.135,2585.62,2446.447,2524.173,23453322578,Ethereum,ETH-USD,-0.002,2531.5066,0.0514
21/05/2025,2524.159,2614.061,2454.538,2552.347,31952904125,Ethereum,ETH-USD,0.0112,2523.2614,0.0513
22/05/2025,2552.767,2691.102,2546.435,2664.157,26596978352,Ethereum,ETH-USD,0.0438,2540.0186,0.0483
23/05/2025,2664.082,2731.221,2504.874,2526.442,30536501878,Ethereum,ETH-USD,-0.0517,2538.6106,0.0498
24/05/2025,2526.388,2575.131,2516.018,2530.646,11380899856,Ethereum,ETH-USD,0.0017,2546.4523,0.0496
25/05/2025,2530.89,2553.869,2467.88,2551.764,14556431364,Ethereum,ETH-USD,0.0083,2554.0994,0.0496
26/05/2025,2551.381,2598.567,2530.322,2564.138,14936610009,Ethereum,ETH-USD,0.0048,2559.0953,0.0496
27/05/2025,2564.141,2712.285,2512.589,2663.07,26264200536,Ethereum,ETH-USD,0.0386,2578.9377,0.0495
28/05/2025,2663.01,2688.742,2611.161,2682.213,19087366068,Ethereum,ETH-USD,0.0072,2597.49,0.0495
29/05/2025,2681.843,2784.752,2620.983,2632.655,27567479811,Ethereum,ETH-USD,-0.0185,2592.9897,0.0498
30/05/2025,2632.836,2648.261,2510.164,2529.944,24599403943,Ethereum,ETH-USD,-0.039,2593.49,0.0506
31/05/2025,2529.834,2550.484,2484.216,2529.087,13992843765,Ethereum,ETH-USD,-0.0003,2593.2673,0.0506
01/06/2025,2529.097,2547.773,2472.541,2536.266,13287852482,Ethereum,ETH-USD,0.0028,2591.0533,0.0506
02/06/2025,2536.185,2615.516,2477.293,2607.097,16744168824,Ethereum,ETH-USD,0.0279,2597.1903,0.0506
03/06/2025,2607.198,2652.419,2582.25,2593.28,18291179016,Ethereum,ETH-USD,-0.0053,2587.2203,0.0505
04/06/2025,2593.483,2677.97,2585.738,2608.643,18621211035,Ethereum,ETH-USD,0.0059,2576.7103,0.0505
05/06/2025,2608.607,2640.604,2395.754,2416.286,26194462737,Ethereum,ETH-USD,-0.0737,2545.8004,0.0528
06/06/2025,2416.455,2530.392,2387.609,2477.195,19407449565,Ethereum,ETH-USD,0.0252,2538.2649,0.0529
07/06/2025,2477.183,2543.049,2459.137,2526.505,11664303387,Ethereum,ETH-USD,0.0199,2537.896,0.0358
08/06/2025,2526.193,2547.467,2493.92,2510.787,12097170203,Ethereum,ETH-USD,-0.0062,2534.2561,0.0342
09/06/2025,2510.838,2693.807,2479.868,2681.517,20605172560,Ethereum,ETH-USD,0.068,2544.8876,0.0313
10/06/2025,2681.285,2824.808,2658.677,2813.518,35555755055,Ethereum,ETH-USD,0.0492,2576.3501,0.032
11/06/2025,2813.74,2877.629,2746.46,2773.529,30705408054,Ethereum,ETH-USD,-0.0142,2599.9053,0.0321
12/06/2025,2773.598,2784.263,2619.967,2651.795,25924959613,Ethereum,ETH-USD,-0.0439,2633.5494,0.0304
13/06/2025,2651.916,2651.916,2443.963,2579.486,37986747138,Ethereum,ETH-USD,-0.0273,2648.1624,0.0305
14/06/2025,2579.721,2580.158,2491.491,2533.444,14285000473,Ethereum,ETH-USD,-0.0178,2649.1537,0.0303
15/06/2025,2533.183,2558.678,2493.205,2546.837,13961893828,Ethereum,ETH-USD,0.0053,2654.3037,0.0303
16/06/2025,2547.227,2680.088,2517.145,2540.605,22792449577,Ethereum,ETH-USD,-0.0024,2634.1734,0.03
17/06/2025,2540.314,2617.901,2456.649,2510.761,25653232897,Ethereum,ETH-USD,-0.0117,2590.9224,0.03
18/06/2025,2510.817,2546.627,2469.05,2524.302,19873957905,Ethereum,ETH-USD,0.0054,2555.3186,0.0299
19/06/2025,2524.404,2546.77,2486.102,2521.654,12782730709,Ethereum,ETH-USD,-0.001,2536.727,0.0299
20/06/2025,2521.526,2569.015,2371.474,2407.304,22592586688,Ethereum,ETH-USD,-0.0453,2512.1296,0.031
21/06/2025,2407.348,2448.412,2222.812,2300.496,16108791762,Ethereum,ETH-USD,-0.0444,2478.8513,0.0307
22/06/2025,2298.843,2313.853,2116.681,2228.213,28458151601,Ethereum,ETH-USD,-0.0314,2433.3336,0.0299
23/06/2025,2228.485,2434.24,2191.418,2421.825,26247439429,Ethereum,ETH-USD,0.0869,2416.365,0.0342
24/06/2025,2421.831,2481.223,2379.569,2448.009,19539047009,Ethereum,ETH-USD,0.0108,2407.4004,0.0342
25/06/2025,2448.737,2468.678,2394.607,2419.31,17158118625,Ethereum,ETH-USD,-0.0117,2392.4016,0.0342
26/06/2025,2419.155,2519.62,2399.534,2416.147,18300413888,Ethereum,ETH-USD,-0.0013,2377.3291,0.0334
27/06/2025,2416.023,2463.155,2386.325,2423.867,15309834970,Ethereum,ETH-USD,0.0032,2379.6953,0.0333
28/06/2025,2423.925,2448.192,2407.762,2437.109,8273074809,Ethereum,ETH-USD,0.0055,2399.2114,0.0332
29/06/2025,2437.115,2523.321,2417.625,2500.96,12500580479,Ethereum,ETH-USD,0.0262,2438.1753,0.0329
30/06/2025,2500.605,2521.72,2438.055,2486.464,16859727663,Ethereum,ETH-USD,-0.0058,2447.4094,0.0329
01/07/2025,2486.428,2500.592,2389.816,2405.793,15025451796,Ethereum,ETH-USD,-0.0324,2441.3786,0.0334
02/07/2025,2405.857,2616.784,2378.394,2571.335,22792512025,Ethereum,ETH-USD,0.0688,2463.0964,0.0354
03/07/2025,2570.797,2635.192,2558.583,2591.007,20873559425,Ethereum,ETH-USD,0.0077,2488.0764,0.0354
04/07/2025,2590.846,2601.12,2475.755,2508.518,17222740209,Ethereum,ETH-USD,-0.0318,2500.1694,0.0359
05/07/2025,2508.096,2529.842,2489.002,2517.28,9289382302,Ethereum,ETH-USD,0.0035,2511.6224,0.0331
06/07/2025,2517.28,2603.065,2505.371,2571.237,13190436110,Ethereum,ETH-USD,0.0214,2521.662,0.0331
07/07/2025,2571.395,2589.325,2517.904,2543.013,18440266947,Ethereum,ETH-USD,-0.011,2529.7404,0.033
08/07/2025,2542.973,2626.665,2525.438,2615.506,17537487206,Ethereum,ETH-USD,0.0285,2559.6994,0.0333
09/07/2025,2615.506,2794.519,2591.947,2770.778,27229452849,Ethereum,ETH-USD,0.0594,2588.1913,0.0328
10/07/2025,2770.737,2995.152,2757.267,2954.845,33929201261,Ethereum,ETH-USD,0.0664,2640.1681,0.0337
11/07/2025,2954.833,3038.141,2916.957,2957.886,36226558863,Ethereum,ETH-USD,0.001,2704.3636,0.0336
12/07/2025,2958.334,2979.78,2907.194,2942.912,16317198254,Ethereum,ETH-USD,-0.0051,2765.1681,0.0325
13/07/2025,2942.854,3016.394,2938.737,2973.359,17361753131,Ethereum,ETH-USD,0.0103,2822.6141,0.032
14/07/2025,2973.225,3079.986,2965.324,3013.351,36349290556,Ethereum,ETH-USD,0.0135,2889.8053,0.0317
15/07/2025,3013.293,3142.427,2934.371,3139.89,39013656112,Ethereum,ETH-USD,0.042,2964.7173,0.0323
16/07/2025,3139.89,3422.603,3102.478,3371.507,46771354461,Ethereum,ETH-USD,0.0738,3050.5357,0.0345
17/07/2025,3371.507,3521.685,3315.999,3476.784,47532846793,Ethereum,ETH-USD,0.0312,3125.0984,0.0344
18/07/2025,3476.124,3674.855,3463.386,3549.016,59198465810,Ethereum,ETH-USD,0.0208,3209.5456,0.0344
19/07/2025,3548.926,3608.276,3512.973,3595.274,26031719746,Ethereum,ETH-USD,0.013,3302.7401,0.0344
20/07/2025,3595.24,3819.399,3582.35,3759.471,44600451066,Ethereum,ETH-USD,0.0457,3415.0419,0.0331
21/07/2025,3758.921,3856.767,3705.354,3763.371,42611467663,Ethereum,ETH-USD,0.001,3522.1876,0.0312
22/07/2025,3762.882,3798.1,3624.14,3749.146,45248868820,Ethereum,ETH-USD,-0.0038,3609.2241,0.0301
23/07/2025,3749.239,3765.026,3532.856,3629.704,41283228953,Ethereum,ETH-USD,-0.0319,3646.1094,0.0285
24/07/2025,3629.732,3771.382,3514.999,3708.006,40377960354,Ethereum,ETH-USD,0.0216,3679.1411,0.0285
25/07/2025,3708.006,3744.82,3579.963,3727.267,42264509577,Ethereum,ETH-USD,0.0052,3704.6056,0.0282
26/07/2025,3727.237,3789.79,3702.774,3741.396,24635287361,Ethereum,ETH-USD,0.0038,3725.4801,0.0281
27/07/2025,3741.257,3876.934,3733.682,3875.247,28897450394,Ethereum,ETH-USD,0.0358,3742.0196,0.0282
28/07/2025,3875.256,3940.652,3756.516,3787.426,35831336149,Ethereum,ETH-USD,-0.0227,3745.456,0.0291
29/07/2025,3788.32,3883.998,3716.883,3793.455,35540435995,Ethereum,ETH-USD,0.0016,3751.7859,0.0291
30/07/2025,3793.583,3832.884,3683.145,3808.202,34392494235,Ethereum,ETH-USD,0.0039,3777.2856,0.0289
31/07/2025,3808.246,3877.47,3685.004,3696.708,32839839444,Ethereum,ETH-USD,-0.0293,3775.6716,0.0287
01/08/2025,3696.144,3722.586,3432.38,3488.366,46261558200,Ethereum,ETH-USD,-0.0564,3741.5429,0.0297
02/08/2025,3487.957,3535.559,3370.943,3392.741,30165065282,Ethereum,ETH-USD,-0.0274,3691.735,0.0305
03/08/2025,3392.744,3520.831,3357.939,3497.379,19363593865,Ethereum,ETH-USD,0.0308,3637.7539,0.0297
04/08/2025,3497.613,3734.978,3491.555,3718.986,30905749658,Ethereum,ETH-USD,0.0634,3627.9767,0.0311
05/08/2025,3719.818,3720.656,3547.621,3611.899,32778742296,Ethereum,ETH-USD,-0.0288,3602.0401,0.032
06/08/2025,3612.039,3698.125,3567.096,3683.921,26924415763,Ethereum,ETH-USD,0.0199,3584.2857,0.0318
07/08/2025,3684.062,3926.204,3650.366,3914.326,38627826066,Ethereum,ETH-USD,0.0625,3615.374,0.0329
08/08/2025,3914.111,4068.848,3882.443,4009.849,45460293892,Ethereum,ETH-USD,0.0244,3689.8716,0.0319
09/08/2025,4009.151,4323.761,4007.709,4263.599,45279715746,Ethereum,ETH-USD,0.0633,3814.2799,0.0317
10/08/2025,4263.553,4332.21,4163.94,4254.218,36173931367,Ethereum,ETH-USD,-0.0022,3922.3997,0.0317
11/08/2025,4254.231,4362.093,4168.875,4226.967,49989853803,Ethereum,ETH-USD,-0.0064,3994.9684,0.0318
12/08/2025,4227.207,4634.055,4222.362,4590.925,57237189036,Ethereum,ETH-USD,0.0861,4134.8293,0.0345
13/08/2025,4590.658,4784.669,4566.239,4756.276,62550014642,Ethereum,ETH-USD,0.036,4288.0229,0.0347
14/08/2025,4756.043,4788.552,4461.282,4548.167,75681632806,Ethereum,ETH-USD,-0.0438,4378.5716,0.036
15/08/2025,4549.076,4667.73,4375.545,4439.989,55445715824,Ethereum,ETH-USD,-0.0238,4440.0201,0.0347
16/08/2025,4439.998,4493.149,4379.165,4426.18,26816931514,Ethereum,ETH-USD,-0.0031,4463.246,0.0345
17/08/2025,4426.26,4575.876,4400.713,4473.271,31348101438,Ethereum,ETH-USD,0.0106,4494.5393,0.0344
18/08/2025,4473.331,4484.01,4229.38,4312.505,53518423360,Ethereum,ETH-USD,-0.0359,4506.759,0.0353
19/08/2025,4312.53,4355.075,4070.535,4073.464,50440367102,Ethereum,ETH-USD,-0.0554,4432.836,0.0363
20/08/2025,4073.168,4376.79,4064.965,4334.5,49577862965,Ethereum,ETH-USD,0.0641,4372.5823,0.038
21/08/2025,4334.567,4338.826,4205.777,4223.21,33618359942,Ethereum,ETH-USD,-0.0257,4326.1599,0.0384
22/08/2025,4223.731,4884.228,4209.472,4831.349,75965521535,Ethereum,ETH-USD,0.144,4382.0684,0.0454
23/08/2025,4831.088,4831.611,4669.725,4776.09,36503623278,Ethereum,ETH-USD,-0.0114,4432.0556,0.0455
24/08/2025,4776.705,4953.733,4714.473,4779.647,52405003873,Ethereum,ETH-USD,0.0007,4475.8236,0.0455
25/08/2025,4779.77,4796.35,4343.947,4372.988,63936163545,Ethereum,ETH-USD,-0.0851,4484.464,0.0487
26/08/2025,4372.88,4632.073,4316.301,4600.427,53829747706,Ethereum,ETH-USD,0.052,4559.7444,0.0491
27/08/2025,4600.51,4659.987,4489.298,4503.393,43509902322,Ethereum,ETH-USD,-0.0211,4583.872,0.0491
28/08/2025,4503.631,4629.031,4435.109,4507.178,36045274078,Ethereum,ETH-USD,0.0008,4624.4389,0.0491
29/08/2025,4507.631,4513.859,4272.459,4360.153,46899991962,Ethereum,ETH-USD,-0.0326,4557.1251,0.0496
30/08/2025,4360.089,4413.275,4264.195,4374.153,25883112278,Ethereum,ETH-USD,0.0032,4499.7056,0.0492
31/08/2025,4374.894,4497.177,4373.597,4390.019,26683044984,Ethereum,ETH-USD,0.0036,4444.0444,0.0477
01/09/2025,4389.626,4490.347,4221.248,4314.47,37530746508,Ethereum,ETH-USD,-0.0172,4435.6847,0.0475
02/09/2025,4314.391,4414.934,4260.459,4325.366,39884692334,Ethereum,ETH-USD,0.0025,4396.3903,0.0473
03/09/2025,4324.696,4489.199,4286.206,4450.389,35260873497,Ethereum,ETH-USD,0.0289,4388.8183,0.0463
04/09/2025,4450.216,4483.451,4268.589,4298.744,34919798552,Ethereum,ETH-USD,-0.0341,4359.042,0.0465
05/09/2025,4298.837,4484.361,4258.05,4306.989,44163736676,Ethereum,ETH-USD,0.0019,4351.4471,0.0464
06/09/2025,4306.973,4327.44,4244.755,4274.242,18108246446,Ethereum,ETH-USD,-0.0076,4337.1741,0.0452
07/09/2025,4274.167,4334.274,4271.534,4305.348,17426783536,Ethereum,ETH-USD,0.0073,4325.0783,0.0451
08/09/2025,4305.381,4381.275,4279.972,4308.072,32277142378,Ethereum,ETH-USD,0.0006,4324.1643,0.0436
09/09/2025,4308.283,4381.227,4277.853,4309.042,30703320925,Ethereum,ETH-USD,0.0002,4321.8323,0.0436
10/09/2025,4309.092,4450.418,4286.062,4349.146,39521365146,Ethereum,ETH-USD,0.0093,4307.369,0.0436
11/09/2025,4349.2,4471.699,4339.717,4461.233,35959212991,Ethereum,ETH-USD,0.0258,4330.5817,0.0409
12/09/2025,4461.479,4734.274,4453.285,4715.246,43839753626,Ethereum,ETH-USD,0.0569,4388.9041,0.0417
13/09/2025,4714.704,4763.361,4609.125,4668.18,34843845977,Ethereum,ETH-USD,-0.01,4445.181,0.0409
14/09/2025,4668.171,4690.642,4581.847,4609.598,28394160275,Ethereum,ETH-USD,-0.0125,4488.6453,0.0407
15/09/2025,4609.723,4670.53,4469.861,4526.82,40224062009,Ethereum,ETH-USD,-0.018,4519.895,0.0409
16/09/2025,4526.078,4537.6,4428.33,4503.564,32761501436,Ethereum,ETH-USD,-0.0051,4547.6839,0.0409
17/09/2025,4503.636,4617.235,4429.645,4592.733,44120899417,Ethereum,ETH-USD,0.0198,4582.482,0.0404
18/09/2025,4592.443,4643.973,4556.27,4589.919,33497259158,Ethereum,ETH-USD,-0.0006,4600.8657,0.0389
19/09/2025,4589.506,4620.793,4443.265,4470.917,30352619653,Ethereum,ETH-USD,-0.0259,4565.9616,0.0376
20/09/2025,4470.979,4509.812,4459.159,4482.266,18056494322,Ethereum,ETH-USD,0.0025,4539.4024,0.0372
21/09/2025,4482.584,4499.389,4447.119,4451.329,19330306133,Ethereum,ETH-USD,-0.0069,4516.7926,0.026
22/09/2025,4451.581,4457.083,4092.397,4202.877,58221334533,Ethereum,ETH-USD,-0.0558,4470.515,0.0277
23/09/2025,4203.021,4227.731,4120.815,4165.504,32460075911,Ethereum,ETH-USD,-0.0089,4422.2207,0.0277
24/09/2025,4165.413,4206.902,4081.348,4153.469,33538388785,Ethereum,ETH-USD,-0.0029,4359.4687,0.0231
25/09/2025,4153.521,4162.062,3829.011,3868.334,68963092031,Ethereum,ETH-USD,-0.0686,4256.3851,0.024
26/09/2025,3868.691,4069.169,3868.434,4035.888,47873508328,Ethereum,ETH-USD,0.0433,4194.2381,0.0254
27/09/2025,4035.915,4038.452,3975.758,4018.658,20382555776,Ethereum,ETH-USD,-0.0043,4128.0084,0.0254
28/09/2025,4018.66,4143.004,3969.793,4141.477,24631307054,Ethereum,ETH-USD,0.0306,4083.7439,0.0255
29/09/2025,4141.356,4234.783,4087.927,4217.342,38560429932,Ethereum,ETH-USD,0.0183,4085.8103,0.0257
30/09/2025,4217.055,4238.671,4095.444,4145.958,37679153330,Ethereum,ETH-USD,-0.0169,4083.018,0.0259
01/10/2025,4146.034,4351.112,4125.542,4351.112,46161664723,Ethereum,ETH-USD,0.0495,4111.2527,0.0273
02/10/2025,4352.241,4517.665,4336.526,4487.924,48074066058,Ethereum,ETH-USD,0.0314,4199.7656,0.0279
03/10/2025,4486.935,4591.444,4431.479,4514.871,49603450230,Ethereum,ETH-USD,0.006,4268.1917,0.0274
04/10/2025,4514.909,4519.527,4444.013,4489.197,21832270764,Ethereum,ETH-USD,-0.0057,4335.4116,0.0267
05/10/2025,4489.053,4616.533,4472.139,4515.423,44880806324,Ethereum,ETH-USD,0.0058,4388.8324,0.0267
06/10/2025,4515.301,4736.209,4492.87,4687.771,44992456374,Ethereum,ETH-USD,0.0382,4456.0366,0.0274
07/10/2025,4687.71,4755.22,4443.571,4451.152,54879425294,Ethereum,ETH-USD,-0.0505,4499.6357,0.0291
08/10/2025,4451.108,4556.222,4417.768,4527.648,40456628235,Ethereum,ETH-USD,0.0172,4524.8551,0.0292
09/10/2025,4526.961,4531.717,4273.56,4369.144,47903074596,Ethereum,ETH-USD,-0.035,4507.8866,0.03
10/10/2025,4369.065,4395.571,3460.222,3843.009,97736621123,Ethereum,ETH-USD,-0.1204,4411.9063,0.0372
11/10/2025,3840.96,3882.241,3652.79,3750.612,62475475938,Ethereum,ETH-USD,-0.024,4306.3941,0.037
12/10/2025,3750.946,4195.397,3701.478,4164.428,61216174681,Ethereum,ETH-USD,0.1103,4256.252,0.0411
13/10/2025,4164.049,4292.846,4061.225,4245.468,50253782420,Ethereum,ETH-USD,0.0195,4193.0659,0.0413
14/10/2025,4245.373,4265.105,3895.974,4125.412,67094148347,Ethereum,ETH-USD,-0.0283,4146.5316,0.0416
15/10/2025,4125.361,4213.856,3935.161,3987.459,50462889453,Ethereum,ETH-USD,-0.0334,4069.3617,0.0418
16/10/2025,3987.149,4079.648,3829.654,3894.754,49147390731,Ethereum,ETH-USD,-0.0232,4001.5917,0.042
17/10/2025,3894.378,3950.567,3678.62,3832.559,57404271888,Ethereum,ETH-USD,-0.016,4000.0989,0.0418
18/10/2025,3833.01,3927.246,3822.266,3890.346,23815676385,Ethereum,ETH-USD,0.0151,4020.0609,0.042
19/10/2025,3890.583,4029.355,3843.773,3984.65,32870655221,Ethereum,ETH-USD,0.0242,3994.3783,0.0421
20/10/2025,3984.696,4084.16,3911.726,3980.76,40224612563,Ethereum,ETH-USD,-0.001,3956.5629,0.0421
21/10/2025,3980.74,4109.533,3843.228,3876.764,49960290350,Ethereum,ETH-USD,-0.0261,3921.0417,0.0423
22/10/2025,3877.363,3890.632,3718.077,3808.122,46173305673,Ethereum,ETH-USD,-0.0177,3895.4221,0.0412
23/10/2025,3808.085,3930.975,3801.241,3856.026,36361652714,Ethereum,ETH-USD,0.0126,3889.8896,0.0413
24/10/2025,3856.033,4002.562,3849.725,3934.567,34090708715,Ethereum,ETH-USD,0.0204,3904.4621,0.0415
25/10/2025,3934.49,3967.646,3914.641,3953.471,15245229017,Ethereum,ETH-USD,0.0048,3913.48,0.0395
26/10/2025,3953.437,4177.311,3923.193,4157.989,29120786315,Ethereum,ETH-USD,0.0517,3938.2427,0.0398
27/10/2025,4158.011,4250.67,4099.57,4120.122,40271333201,Ethereum,ETH-USD,-0.0091,3958.1516,0.0399
28/10/2025,4120.275,4173.505,3940.834,3982.262,39684155177,Ethereum,ETH-USD,-0.0335,3973.2227,0.04
29/10/2025,3980.759,4036.353,3849.539,3903.353,35255876156,Ethereum,ETH-USD,-0.0198,3986.8271,0.0399
30/10/2025,3903.323,3948.223,3681.909,3804.375,39981939289,Ethereum,ETH-USD,-0.0254,3979.4484,0.0401
31/10/2025,3805.083,3900.58,3797.669,3847.08,37800100395,Ethereum,ETH-USD,0.0112,3966.9503,0.039
01/11/2025,3847.171,3906.78,3832.635,3874.188,17490279524,Ethereum,ETH-USD,0.007,3955.6241,0.0385
02/11/2025,3873.894,3914.875,3839.997,3911.063,20479611654,Ethereum,ETH-USD,0.0095,3920.349,0.0385
03/11/2025,3911.748,3912.633,3560.264,3602.308,53091469560,Ethereum,ETH-USD,-0.0789,3846.3756,0.0409
04/11/2025,3602.041,3652.687,3063.087,3292.574,76827517773,Ethereum,ETH-USD,-0.086,3747.8487,0.0433
05/11/2025,3292.148,3479.81,3170.514,3425.171,46955882330,Ethereum,ETH-USD,0.0403,3679.537,0.0434
06/11/2025,3425.361,3454.336,3245.282,3312.258,36731850433,Ethereum,ETH-USD,-0.033,3609.2346,0.0429
07/11/2025,3312.029,3471.805,3195.897,3435.301,42609994022,Ethereum,ETH-USD,0.0371,3550.409,0.0435
08/11/2025,3435.147,3482.268,3357.713,3400.376,23613870398,Ethereum,ETH-USD,-0.0102,3482.7216,0.0432
09/11/2025,3400.099,3616.437,3359.718,3582.621,28821543888,Ethereum,ETH-USD,0.0536,3435.8013,0.039
10/11/2025,3583.445,3656.149,3508.986,3568.46,35638045619,Ethereum,ETH-USD,-0.004,3430.9659,0.0387
11/11/2025,3568.473,3644.528,3404.862,3415.282,39734688531,Ethereum,ETH-USD,-0.0429,3448.4956,0.0333
12/11/2025,3415.796,3586.014,3373.712,3413.094,34898956623,Ethereum,ETH-USD,-0.0006,3446.7703,0.033
13/11/2025,3412.995,3561.861,3156.031,3232.757,50283416669,Ethereum,ETH-USD,-0.0528,3435.413,0.0338
14/11/2025,3232.295,3252.661,3071.971,3103.786,47003809463,Ethereum,ETH-USD,-0.0399,3388.0537,0.034
15/11/2025,3104.23,3227.69,3104.23,3166.631,19932940649,Ethereum,ETH-USD,0.0202,3354.6616,0.0342
16/11/2025,3166.793,3244.838,3007.073,3092.847,30987886524,Ethereum,ETH-USD,-0.0233,3284.6939,0.0343
17/11/2025,3092.942,3218.13,2957.31,3024.539,41026793235,Ethereum,ETH-USD,-0.0221,3206.9909,0.0342
18/11/2025,3024.414,3167.933,2948.329,3122.979,41581494270,Ethereum,ETH-USD,0.0325,3165.2333,0.0345
19/11/2025,3122.646,3122.646,2871.228,3023.071,40229739844,Ethereum,ETH-USD,-0.032,3109.5157,0.0348
20/11/2025,3022.885,3057.789,2790.598,2831.778,43917885207,Ethereum,ETH-USD,-0.0633,3052.233,0.036
21/11/2025,2829.265,2880.603,2626.872,2765.699,51476486049,Ethereum,ETH-USD,-0.0233,3003.9349,0.0361
22/11/2025,2766.091,2795.427,2704.502,2767.607,15408928941,Ethereum,ETH-USD,0.0007,2946.9314,0.0359
23/11/2025,2767.595,2856.447,2767.473,2801.676,20358404499,Ethereum,ETH-USD,0.0123,2905.3356,0.0357
24/11/2025,2801.204,2982.822,2763.378,2952.713,32491657389,Ethereum,ETH-USD,0.0539,2895.0747,0.0375
25/11/2025,2952.584,2978.704,2857.836,2957.936,23336017779,Ethereum,ETH-USD,0.0018,2871.4971,0.0358
26/11/2025,2958.33,3043.927,2889.891,3027.812,21433162961,Ethereum,ETH-USD,0.0236,2872.1744,0.0363
27/11/2025,3027.799,3070.732,2987.198,3014.542,16972780500,Ethereum,ETH-USD,-0.0044,2898.2836,0.0361
28/11/2025,3014.544,3095.033,2995.765,3032.304,20659958964,Ethereum,ETH-USD,0.0059,2936.37,0.0361
29/11/2025,3032.295,3051.963,2966.851,2991.685,12775481230,Ethereum,ETH-USD,-0.0134,2968.3811,0.036
30/11/2025,2991.375,3051.598,2978.826,2992.113,11530446514,Ethereum,ETH-USD,0.0001,2995.5864,0.0358
01/12/2025,2991.923,2996.882,2720.437,2800.189,36679598313,Ethereum,ETH-USD,-0.0641,2973.7973,0.0371
02/12/2025,2800.223,3032.761,2784.391,2997.94,26593645111,Ethereum,ETH-USD,0.0706,2979.5121,0.0398
03/12/2025,2997.802,3212.56,2988.142,3191.572,29949301036,Ethereum,ETH-USD,0.0646,3002.9064,0.0396
04/12/2025,3188.344,3238.555,3071.31,3134.316,27434991113,Ethereum,ETH-USD,-0.0179,3020.017,0.0366
05/12/2025,3134.357,3192.457,2989.832,3024.433,28000268228,Ethereum,ETH-USD,-0.0351,3018.8926,0.0362
06/12/2025,3024.488,3067.661,3013.982,3040.208,10962819760,Ethereum,ETH-USD,0.0052,3025.8244,0.0358
07/12/2025,3040.179,3148.773,2930.645,3061.302,20383496376,Ethereum,ETH-USD,0.0069,3035.7086,0.0351
08/12/2025,3061.014,3177.868,3043.704,3125.198,25262165670,Ethereum,ETH-USD,0.0209,3082.1384,0.0353
09/12/2025,3124.943,3395.839,3092.876,3321.115,32012553374,Ethereum,ETH-USD,0.0627,3128.3063,0.0359
10/12/2025,3321.204,3446.623,3290.147,3325.39,30694387989,Ethereum,ETH-USD,0.0013,3147.4231,0.0359
11/12/2025,3324.387,3327.344,3149.034,3237.057,29066243707,Ethereum,ETH-USD,-0.0266,3162.1004,0.0353
12/12/2025,3237.026,3265.373,3050.267,3084.173,24391003174,Ethereum,ETH-USD,-0.0472,3170.6347,0.0363
13/12/2025,3084.13,3134.849,3080.079,3116.695,9916869400,Ethereum,ETH-USD,0.0105,3181.5614,0.0351
14/12/2025,3116.744,3128.623,3034.693,3060.595,15619543350,Ethereum,ETH-USD,-0.018,3181.4604,0.0345
15/12/2025,3060.481,3175.118,2899.686,2964.183,28765976892,Ethereum,ETH-USD,-0.0315,3158.4583,0.0348
16/12/2025,2964.38,2978.921,2890.012,2964.181,22709189818,Ethereum,ETH-USD,-0.0,3107.4677,0.0345
17/12/2025,2964.02,3025.815,2791.334,2831.404,26159825528,Ethereum,ETH-USD,-0.0448,3036.8983,0.0353
